#VERSION 2
#CUTPLANS
{a8604d76-feb6-4f3a-b7d0-24b2023ab142};0;NOT_STARTED;Rod-B;NP-BAR22-3000;CM1;0;STOCK;;41883012;;;3000
{c5f07333-fd10-453d-b226-bd38f7d14af2};1;NOT_STARTED;Rod-D;NP-BAR22-3000;CM1;0;STOCK;;32;;;3000
{3bff9977-1b7c-4ebc-80f7-eba1cf99844d};2;NOT_STARTED;Rod-F;NP-BAR22-3000;CM1;0;STOCK;;3;;;3000
{0fbbffa8-36c3-4c71-833e-67b5be6690f1};3;NOT_STARTED;Rod-H;NP-BAR22-3000;CM1;0;STOCK;;3;;;3000
{69a95722-599e-4192-977b-ef4a04e47cae};4;NOT_STARTED;Rod-J;NP-BAR22-3000;CM1;2;REUSABLE;RSM-740;1;TOLDAS_TOLDAT;RSM-740;1050
{f334f39b-2acd-4f1c-beab-5cd1b7deffb9};5;NOT_STARTED;Rod-K;NP-TF-7016;CM2;3.2;REUSABLE;RSM-341;1;;RSM-341;2400
{137eeba5-f8b3-4b2c-98e1-3297a45d502a};6;NOT_STARTED;Rod-M;NP-ROLL70-5000;CM1;2;REUSABLE;RSM-794;1;;RSM-794;3650
{4911595e-6cd8-42af-a463-582d9fb26945};7;NOT_STARTED;Rod-N;NP-CLB;CM2;3.2;REUSABLE;RST-B-849;1;;RST-B-849;3525
{9c149b85-7a5c-46a8-bff9-cf79e66897e8};8;NOT_STARTED;Rod-P;NP-CZ-7016;CM2;3.2;REUSABLE;RST-B-810;1;;RST-B-810;2300
{35a5fd57-c2a5-4103-9570-f0b57b06a9bc};9;NOT_STARTED;Rod-Q;NP-TF-7016;CM2;3.2;REUSABLE;RSM-340;1;;RSM-340;2425
{e4eacb59-a60b-451d-bd32-489b06b4c8c4};10;NOT_STARTED;Rod-R;NP-CL-7016;CM2;3.2;REUSABLE;RSM-716;1;;RSM-716;4150
{6322b0a1-c5b0-465b-9520-5cc12c04409d};11;NOT_STARTED;Rod-S;NP-CL-7016;CM2;3.2;STOCK;MAT-P-382;1;;MAT-P-382;7000
{87b4df08-86dd-457f-a46a-ceeecca8e9c7};12;NOT_STARTED;Rod-T;NP-CLT-7016;CM2;3.2;STOCK;MAT-P-386;1;;MAT-P-386;7000
{21e2b15a-21c6-420c-a608-85ef73e083c9};13;NOT_STARTED;Rod-U;NP-T-7016;CM2;3.2;REUSABLE;RSM-338;1;;RSM-338;2450
{74e62276-4a04-4449-b83a-f638be50ca05};14;NOT_STARTED;Rod-V;NP-CLB;CM2;3.2;STOCK;MAT-P-392;1;;MAT-P-392;6000
{bd94c7ed-817e-4f1b-86a8-1ffdf5232a19};15;NOT_STARTED;Rod-W;NP-CZ-7016;CM2;3.2;REUSABLE;RSM-703;1;;RSM-703;3075
{0457bba2-f306-42ae-9760-f65ce25979bc};16;NOT_STARTED;Rod-X;NP-TF-7016;CM2;3.2;REUSABLE;RSM-282;1;;RSM-282;2250
{f4434f7d-0490-460a-b0d2-f546b04f3638};17;NOT_STARTED;Rod-AA;NP-T-7016;CM2;3.2;STOCK;MAT-P-400;1;;MAT-P-400;6000
{f88b65fc-a048-4610-90e5-d71ce2214116};18;NOT_STARTED;Rod-AB;NP-ROLL70-7000;CM1;2;REUSABLE;RSM-750;1;;RSM-750;2119
{bcfc6115-f695-40b7-be85-93c1af99c0db};19;NOT_STARTED;Rod-AC;NP-CZ-7016;CM2;3.2;STOCK;MAT-P-405;1;;MAT-P-405;7000
{7192e1b9-2ddf-4bc1-b776-602e54ed6571};20;NOT_STARTED;Rod-AD;NP-TF-7016;CM2;3.2;STOCK;MAT-P-409;1;;MAT-P-409;6000
{100ce416-2f12-44d1-b15c-96f5cc94d483};21;NOT_STARTED;Rod-AF;NP-ROLL70-5000;CM1;2;STOCK;MAT-P-412;1;;MAT-P-412;5000
