#VERSION 2
#CUTPLANS
{e1e95f3e-d24b-4985-ad27-dc130d0d9c43};0;NOT_STARTED;Rod-B;NP-BAR22-3000;CM1;0;STOCK;;11;;;3000
{7a48208a-cc15-47aa-b326-78056c686e8f};1;NOT_STARTED;Rod-D;NP-BAR22-3000;CM1;0;REUSABLE;RSM-623;-15952;;RSM-623;1000
{898911a3-1e5f-42d7-98fa-3d89134ff7ac};2;NOT_STARTED;Rod-F;NP-BAR22-3000;CM1;0;REUSABLE;RSM-471;-15952;;RSM-471;1330
{34118ebc-e073-4f66-856b-44996480f7d5};3;NOT_STARTED;Rod-G;NP-ROLL70-5000;CM1;2;REUSABLE;RSM-794;1;;RSM-794;3650
{95c4b8da-e7dc-4e58-86a2-d6204961324d};4;NOT_STARTED;Rod-H;NP-T;CM2;3.2;STOCK;MAT-CM-976;1;;MAT-CM-976;6000
{60797c60-1025-4993-a4eb-f98912fe1e6c};5;NOT_STARTED;Rod-J;NP-TF;CM2;3.2;STOCK;MAT-CM-981;1;;MAT-CM-981;6000
{779cb712-d4b6-48d9-a89a-7c74cb860b4e};6;NOT_STARTED;Rod-K;NP-CZ;CM2;3.2;REUSABLE;RSM-797;1;;RSM-797;3900
{c12d417f-2927-4beb-b086-f46dd33d8fc2};7;NOT_STARTED;Rod-M;NP-BAR22-3000;CM1;2;REUSABLE;RSM-740;1;TOLDAS_TOLDAT;RSM-740;1050
{f8dd5019-5518-4302-9dc7-e8631a460408};8;NOT_STARTED;Rod-N;NP-ROLL70-5000;CM1;2;REUSABLE;RSM-793;1;;RSM-793;2020
{765c5f6d-7a1b-4bf9-8502-a28396aec07e};9;NOT_STARTED;Rod-P;NP-CZ;CM2;3.2;STOCK;MAT-CM-995;1;;MAT-CM-995;7000
{f9208628-7801-4d59-b602-4b5ddd308a56};10;NOT_STARTED;Rod-Q;NP-ROLL70-5000;CM1;2;STOCK;MAT-CM-999;1;;MAT-CM-999;5000
{fdec2f1c-8504-46a1-920e-e55f91ffd2d9};11;NOT_STARTED;Rod-R;NP-T;CM2;3.2;STOCK;MAT-CN-002;1;;MAT-CN-002;6000
{62f9b4ed-bff2-4baf-9b1d-e9a984d96a14};12;NOT_STARTED;Rod-S;NP-TF;CM2;3.2;STOCK;MAT-CN-005;1;;MAT-CN-005;6000
{6586d7b7-f95d-4881-8ebf-decf37d6198f};13;NOT_STARTED;Rod-T;NP-BAR22-3000;CM1;2;REUSABLE;RSM-627;1;;RSM-627;1185
#SEGMENTS
{e1e95f3e-d24b-4985-ad27-dc130d0d9c43};0;P;3000;MAT-CM-970;{0b15992b-6737-43a7-a906-03fd08e05610};223
{7a48208a-cc15-47aa-b326-78056c686e8f};0;P;1000;MAT-CM-971;{7f6b0519-bd62-433e-b25b-c832c6d8b5f2};231
{898911a3-1e5f-42d7-98fa-3d89134ff7ac};0;P;1330;MAT-CM-972;{1003c8fc-2466-44d3-b9b0-055664fb9a5d};232
{34118ebc-e073-4f66-856b-44996480f7d5};0;P;1244;MAT-CM-973;{8e808573-b9ea-44ac-9d5a-5bb63c6c3475};230
{34118ebc-e073-4f66-856b-44996480f7d5};1;K;2;KERF;{8e808573-b9ea-44ac-9d5a-5bb63c6c3475};230
{34118ebc-e073-4f66-856b-44996480f7d5};2;P;1569;MAT-CM-974;{41c25253-cef8-4bc3-8f71-e106e46dfc82};232
{34118ebc-e073-4f66-856b-44996480f7d5};3;K;2;KERF;{41c25253-cef8-4bc3-8f71-e106e46dfc82};232
{95c4b8da-e7dc-4e58-86a2-d6204961324d};0;T;15;TECH;{00000000-0000-0000-0000-000000000000};
{95c4b8da-e7dc-4e58-86a2-d6204961324d};1;K;3.2;KERF;{00000000-0000-0000-0000-000000000000};
{95c4b8da-e7dc-4e58-86a2-d6204961324d};2;P;3190;MAT-CM-977;{d58717e8-0da6-45ce-ba0d-3e02b77dc66f};223
{95c4b8da-e7dc-4e58-86a2-d6204961324d};3;K;3.2;KERF;{d58717e8-0da6-45ce-ba0d-3e02b77dc66f};223
{95c4b8da-e7dc-4e58-86a2-d6204961324d};4;P;1325;MAT-CM-978;{7cc76279-d956-48b7-828b-fd2a2526df64};230
{95c4b8da-e7dc-4e58-86a2-d6204961324d};5;K;3.2;KERF;{7cc76279-d956-48b7-828b-fd2a2526df64};230
{95c4b8da-e7dc-4e58-86a2-d6204961324d};6;P;1275;MAT-CM-979;{f85c3637-ae92-4fcb-9945-68eff721c143};231
{95c4b8da-e7dc-4e58-86a2-d6204961324d};7;K;3.2;KERF;{f85c3637-ae92-4fcb-9945-68eff721c143};231
{60797c60-1025-4993-a4eb-f98912fe1e6c};0;T;15;TECH;{00000000-0000-0000-0000-000000000000};
{60797c60-1025-4993-a4eb-f98912fe1e6c};1;K;3.2;KERF;{00000000-0000-0000-0000-000000000000};
{60797c60-1025-4993-a4eb-f98912fe1e6c};2;P;3215;MAT-CM-982;{9b1868a7-433a-4fcb-8f4a-6e691a36bfe4};223
{60797c60-1025-4993-a4eb-f98912fe1e6c};3;K;3.2;KERF;{9b1868a7-433a-4fcb-8f4a-6e691a36bfe4};223
{60797c60-1025-4993-a4eb-f98912fe1e6c};4;P;1350;MAT-CM-983;{bc4d107b-df7f-4c5f-8ca0-919d332cb681};230
