#VERSION 2
#CUTPLANS
{838f1561-1292-486a-bbf4-5938e1be3863};0;NOT_STARTED;Rod-A;SR-Z;CM2;3.2;REUSABLE;RST-C-258;1;;RST-C-258;2075
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};10;P;785;MAT-U-676;{4b81efd4-9ed1-4194-b9cc-1c2e3483c8ba};665 2/3
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};11;K;3.2;KERF;{4b81efd4-9ed1-4194-b9cc-1c2e3483c8ba};665 2/3
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};12;P;785;MAT-U-677;{d76592e1-81f7-40d3-a6ed-87e8964e25b7};665 3/3
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};13;K;3.2;KERF;{d76592e1-81f7-40d3-a6ed-87e8964e25b7};665 3/3
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};14;P;710;MAT-U-678;{92eab3bb-86b3-40fb-9f2f-3aeeef7ebc9e};666
{2cebaa9e-be68-4142-a2f5-0cae29eb85be};15;K;3.2;KERF;{92eab3bb-86b3-40fb-9f2f-3aeeef7ebc9e};666
{e9f993bd-c91a-49bd-a95b-eb35064f4854};0;P;815;MAT-U-680;{c6d9c46f-5059-4244-a6be-ef6d765a38d4};663 2/2
{e9f993bd-c91a-49bd-a95b-eb35064f4854};1;K;3.2;KERF;{c6d9c46f-5059-4244-a6be-ef6d765a38d4};663 2/2
{4e913a49-c08d-4d23-9d3e-d8e49c4bb116};0;P;480;MAT-U-681;{3f36f19e-d97f-471a-9d34-f76136bcbb21};664 2/2
{4e913a49-c08d-4d23-9d3e-d8e49c4bb116};1;K;3.2;KERF;{3f36f19e-d97f-471a-9d34-f76136bcbb21};664 2/2
{c67741cf-6b41-49f2-b415-809c90e1c61a};0;T;15;TECH;{00000000-0000-0000-0000-000000000000};
{c67741cf-6b41-49f2-b415-809c90e1c61a};1;K;3.2;KERF;{00000000-0000-0000-0000-000000000000};
{c67741cf-6b41-49f2-b415-809c90e1c61a};2;P;785;MAT-U-684;{6f4b18b6-9435-480a-a820-fae9e68bb81f};665 1/3
{c67741cf-6b41-49f2-b415-809c90e1c61a};3;K;3.2;KERF;{6f4b18b6-9435-480a-a820-fae9e68bb81f};665 1/3
{c67741cf-6b41-49f2-b415-809c90e1c61a};4;P;785;MAT-U-685;{180072e6-9353-4c75-9b51-9d5d2756c22f};665 2/3
{c67741cf-6b41-49f2-b415-809c90e1c61a};5;K;3.2;KERF;{180072e6-9353-4c75-9b51-9d5d2756c22f};665 2/3
{c67741cf-6b41-49f2-b415-809c90e1c61a};6;P;785;MAT-U-686;{2cb7e938-5041-4104-b51b-e7e1dab443b8};665 3/3
{c67741cf-6b41-49f2-b415-809c90e1c61a};7;K;3.2;KERF;{2cb7e938-5041-4104-b51b-e7e1dab443b8};665 3/3
{0e63e49c-3e30-4fc3-ae5a-050dff25f425};0;T;15;TECH;{00000000-0000-0000-0000-000000000000};
{0e63e49c-3e30-4fc3-ae5a-050dff25f425};1;K;3.2;KERF;{00000000-0000-0000-0000-000000000000};
{0e63e49c-3e30-4fc3-ae5a-050dff25f425};2;P;710;MAT-U-689;{69e33b16-738e-4ff1-9863-86522fe6be26};666
{0e63e49c-3e30-4fc3-ae5a-050dff25f425};3;K;3.2;KERF;{69e33b16-738e-4ff1-9863-86522fe6be26};666
#PIECES
{838f1561-1292-486a-bbf4-5938e1be3863};{ba197d1c-7617-492b-b170-c16519b1300f};480;SR-Z;661 1/2
{838f1561-1292-486a-bbf4-5938e1be3863};{095e077a-4695-4421-b3a3-9a54049cdf09};480;SR-Z;661 2/2
{838f1561-1292-486a-bbf4-5938e1be3863};{d1c10e2e-6235-4f55-a7a9-df9d16838010};480;SR-Z;664 1/2
{838f1561-1292-486a-bbf4-5938e1be3863};{82febe9c-8ab7-4441-9c42-5131f5e59a79};480;SR-Z;664 2/2
{699a1ae0-7094-488e-864d-7f02d3d0cfdf};{16d3e932-cde9-4619-a75c-3ded587f7741};480;SR-P-3000;661 1/2
